DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
31102025|543390|0000000000010627|0000000018994169|0000000000029032|0000000052823552|036.60
31102025|543391|0000000000015000|0000000001773000|0000000000024000|0000000003002287|062.50
31102025|543396|0000000000032030|0000000041722278|0000000000086600|0000000113550393|036.99
31102025|543397|0000000000006848|0000000001958871|0000000000012342|0000000003618986|055.49
31102025|543398|0000000000023174|0000000010391222|0000000000066632|0000000029427125|034.78
31102025|543399|0000000000002309|0000000000668110|0000000000003074|0000000000887480|075.11
31102025|543400|0000000000022000|0000000000129580|0000000000022000|0000000000130720|100.00
31102025|543401|0000000000001770|0000000001142712|0000000000002909|0000000001878804|060.85
31102025|543410|0000000000003900|0000000000210990|0000000000005850|0000000000316290|066.67
31102025|543411|0000000000018808|0000000002159159|0000000000038363|0000000004398555|049.03
31102025|543412|0000000000012911|0000000006379326|0000000000034768|0000000017185764|037.13
31102025|543413|0000000000002240|0000000004342576|0000000000003945|0000000007642637|056.78
31102025|543414|0000000000061768|0000000001717769|0000000000061775|0000000001717952|099.99
31102025|543415|0000000000000596|0000000001840389|0000000000001293|0000000004016005|046.09
31102025|543416|0000000000000349|0000000000127787|0000000000000355|0000000000129917|098.31
31102025|543417|0000000000009032|0000000005770545|0000000000018945|0000000012153551|047.67
31102025|543418|0000000000000112|0000000000146551|0000000000000112|0000000000146506|100.00
31102025|543419|0000000000010465|0000000000983292|0000000000021408|0000000002018547|048.88
31102025|543420|0000000000012310|0000000000151290|0000000000016466|0000000000204623|074.76
31102025|543425|0000000000004517|0000000008223877|0000000000008602|0000000015510354|052.51
31102025|543426|0000000000333802|0000000376211545|0000000000334493|0000000376639225|099.79
31102025|543427|0000000000000867|0000000000661435|0000000000001362|0000000001035259|063.66
31102025|543428|0000000000011568|0000000031742014|0000000000019587|0000000053670534|059.06
31102025|543433|0000000000009148|0000000000472312|0000000000014869|0000000000767217|061.52
31102025|543434|0000000000037480|0000000029069488|0000000000077711|0000000060601112|048.23
31102025|543435|0000000000020750|0000000000830000|0000000000020750|0000000000830000|100.00
31102025|543437|0000000000018011|0000000001798939|0000000000028313|0000000002816956|063.61
31102025|543438|0000000000000781|0000000000193603|0000000000000998|0000000000247727|078.26
31102025|543440|0000000000001137|0000000000306160|0000000000001277|0000000000344657|089.04
31102025|543441|0000000000011667|0000000004333708|0000000000020635|0000000007684230|056.54
31102025|543442|0000000000000245|0000000000085750|0000000000000245|0000000000085750|100.00
31102025|543443|0000000000050000|0000000000900000|0000000000050000|0000000000895000|100.00
31102025|543449|0000000000008536|0000000001285095|0000000000011342|0000000001709169|075.26
31102025|543450|0000000000047390|0000000001305595|0000000000064692|0000000001786442|073.25
31102025|543451|0000000000029824|0000000000127089|0000000000029824|0000000000127089|100.00
31102025|543452|0000000000208916|0000000031028205|0000000000391670|0000000058253221|053.34
31102025|543453|0000000000021375|0000000001705725|0000000000022500|0000000001779378|095.00
31102025|543454|0000000000002010|0000000000311550|0000000000002203|0000000000342074|091.24
31102025|543458|0000000000020149|0000000005532916|0000000000040099|0000000011007298|050.25
31102025|543462|0000000000002961|0000000000118174|0000000000002985|0000000000119360|099.20
31102025|543463|0000000000418313|0000000270857668|0000000000428364|0000000278494701|097.65
31102025|543465|0000000000000534|0000000000034096|0000000000000802|0000000000051290|066.58
31102025|543470|0000000000000148|0000000000054612|0000000000000158|0000000000057863|093.67
31102025|543471|0000000000045854|0000000006809319|0000000000083504|0000000012407740|054.91
31102025|543472|0000000000001285|0000000000049370|0000000000003295|0000000000126696|039.00
31102025|543473|0000000000003613|0000000000054593|0000000000003773|0000000000057115|095.76
31102025|543474|0000000000017148|0000000000513412|0000000000017857|0000000000535700|096.03
31102025|543481|0000000000037369|0000000000838561|0000000000041302|0000000000929500|090.48
31102025|543482|0000000000001397|0000000000779876|0000000000003053|0000000001720510|045.76
31102025|543489|0000000000012071|0000000000771096|0000000000019259|0000000001235013|062.68
31102025|543490|0000000000039217|0000000004600155|0000000000067626|0000000007963275|057.99
31102025|543497|0000000000003200|0000000001317200|0000000000003200|0000000001317200|100.00
31102025|543498|0000000000215211|0000000010168720|0000000000315308|0000000014992159|068.25
31102025|543500|0000000000012000|0000000000058920|0000000000012000|0000000000058920|100.00
31102025|543501|0000000000000003|0000000000000116|0000000000000005|0000000000000192|060.00
31102025|543512|0000000000000417|0000000000055232|0000000000000664|0000000000088184|062.80
31102025|543513|0000000000000826|0000000000039549|0000000000000843|0000000000040923|097.98
31102025|543514|0000000000005844|0000000001357269|0000000000008794|0000000002050615|066.45
31102025|543515|0000000000014250|0000000004427175|0000000000014250|0000000004427175|100.00
31102025|543516|0000000000002800|0000000000031472|0000000000002800|0000000000031472|100.00
31102025|543517|0000000000002962|0000000001336603|0000000000003897|0000000001755183|076.01
31102025|543518|0000000000003000|0000000000085800|0000000000003000|0000000000085800|100.00
31102025|543521|0000000000080000|0000000000675200|0000000000080000|0000000000637200|100.00
31102025|543522|0000000000001500|0000000000169950|0000000000001500|0000000000169950|100.00
31102025|543523|0000000000001907|0000000000532816|0000000000004264|0000000001192851|044.72
31102025|543524|0000000000006264|0000000008575730|0000000000009007|0000000012328540|069.55
31102025|543525|0000000000000337|0000000000259575|0000000000001216|0000000000935121|027.71
31102025|543526|0000000000032051|0000000028676030|0000000000069291|0000000062100023|046.26
31102025|543527|0000000000000851|0000000002173029|0000000000001245|0000000003236291|068.35
31102025|543528|0000000000000929|0000000001184615|0000000000001179|0000000001509293|078.80
31102025|543529|0000000000030743|0000000014340073|0000000000069322|0000000032765027|044.35
31102025|543530|0000000000093571|0000000015574893|0000000000130248|0000000022012358|071.84
31102025|543531|0000000000068552|0000000003253478|0000000000089225|0000000004129689|076.83
31102025|543532|0000000000001280|0000000003711104|0000000000001506|0000000004355785|084.99
31102025|543533|0000000000003498|0000000002257435|0000000000004558|0000000002949389|076.74
31102025|543534|0000000000002958|0000000002228410|0000000000004005|0000000002997000|073.86
31102025|543535|0000000000000310|0000000000015905|0000000000000310|0000000000015905|100.00
31102025|543539|0000000000010400|0000000003273920|0000000000012400|0000000003899820|083.87
31102025|543540|0000000000000600|0000000000098310|0000000000000600|0000000000098310|100.00
31102025|543542|0000000000000200|0000000000170010|0000000000003000|0000000002527010|006.67
31102025|543543|0000000000006000|0000000002125900|0000000000006000|0000000002125900|100.00
31102025|543544|0000000000174000|0000000013224000|0000000000243750|0000000019051365|071.38
31102025|543545|0000000000217100|0000000000189879|0000000000217100|0000000000189879|100.00
31102025|543546|0000000000320000|0000000004832000|0000000000470000|0000000006628600|068.09
31102025|543547|0000000000002500|0000000000752250|0000000000003432|0000000001038652|072.84
31102025|543563|0000000000002859|0000000000129256|0000000000003202|0000000000144779|089.29
31102025|543568|0000000000119375|0000000003821194|0000000000128164|0000000004118657|093.14
31102025|543569|0000000000024282|0000000000660714|0000000000039725|0000000001084940|061.13
31102025|543570|0000000000000275|0000000000019569|0000000000000383|0000000000027339|071.80
31102025|543571|0000000000002282|0000000000223317|0000000000002919|0000000000287099|078.18
31102025|543572|0000000000005574|0000000000801207|0000000000006929|0000000000993934|080.44
31102025|543573|0000000000013104|0000000010667967|0000000000023407|0000000019244530|055.98
31102025|543574|0000000000001144|0000000000025077|0000000000002141|0000000000046933|053.43
31102025|543575|0000000000000177|0000000000005672|0000000000000177|0000000000005677|100.00
31102025|543576|0000000000000478|0000000000054187|0000000000000736|0000000000083559|064.95
31102025|543578|0000000000003700|0000000000736300|0000000000003700|0000000000723350|100.00
31102025|543579|0000000000040000|0000000000154360|0000000000040000|0000000000154360|100.00
31102025|543590|0000000000033990|0000000000794007|0000000000079372|0000000001844511|042.82
31102025|543591|0000000000004962|0000000000637617|0000000000006539|0000000000840545|075.88
31102025|543592|0000000000101217|0000000014497311|0000000000182069|0000000026045764|055.59
31102025|543593|0000000000001204|0000000000095104|0000000000001284|0000000000102643|093.77
31102025|543594|0000000000015000|0000000000294450|0000000000015000|0000000000294570|100.00
31102025|543595|0000000000005500|0000000000715000|0000000000007000|0000000000941575|078.57
31102025|543596|0000000000031308|0000000015636781|0000000000049620|0000000024608769|063.10
31102025|543597|0000000000013250|0000000006626325|0000000000014250|0000000007156937|092.98
31102025|543599|0000000000001583|0000000000502761|0000000000001972|0000000000621868|080.27
31102025|543600|0000000000000309|0000000000122998|0000000000000368|0000000000146855|083.97
31102025|543605|0000000000001480|0000000000087779|0000000000001696|0000000000100548|087.26
31102025|543606|0000000000014000|0000000000588560|0000000000022000|0000000000916780|063.64
31102025|543607|0000000000000087|0000000000010899|0000000000000090|0000000000011271|096.67
31102025|543608|0000000000001295|0000000000176224|0000000000002476|0000000000337770|052.30
31102025|543613|0000000000064000|0000000000761600|0000000000096000|0000000001093240|066.67
31102025|543614|0000000000000822|0000000000359954|0000000000000850|0000000000369524|096.71
31102025|543615|0000000000008000|0000000001480000|0000000000013600|0000000002509080|058.82
31102025|543616|0000000000003000|0000000000900000|0000000000003000|0000000000911370|100.00
31102025|543617|0000000000001200|0000000000034380|0000000000001200|0000000000034380|100.00
31102025|543618|0000000000040500|0000000006616950|0000000000040500|0000000006616950|100.00
31102025|543619|0000000000010800|0000000020868300|0000000000015400|0000000029833530|070.13
31102025|543620|0000000000166000|0000000029747200|0000000000231500|0000000042057500|071.71
31102025|543621|0000000000028000|0000000000745080|0000000000028000|0000000000745080|100.00
31102025|543622|0000000000002400|0000000000241080|0000000000003600|0000000000367020|066.67
31102025|543623|0000000000001500|0000000000072000|0000000000001500|0000000000072000|100.00
31102025|543626|0000000000016577|0000000002502299|0000000000030068|0000000004539359|055.13
31102025|543627|0000000000000554|0000000000011712|0000000000000854|0000000000018114|064.87
31102025|543628|0000000000008118|0000000000257909|0000000000011745|0000000000373782|069.12
31102025|543635|0000000000064937|0000000012971166|0000000000143391|0000000028769279|045.29
31102025|543636|0000000000000896|0000000000229690|0000000000000905|0000000000231894|099.01
31102025|543637|0000000000150000|0000000003429000|0000000000168000|0000000003890052|089.29
31102025|543638|0000000000003650|0000000000190530|0000000000004647|0000000000242834|078.55
31102025|543643|0000000000008959|0000000000209287|0000000000008959|0000000000209287|100.00
31102025|543644|0000000000001290|0000000000797156|0000000000002183|0000000001377167|059.09
31102025|543645|0000000000000622|0000000000086147|0000000000000672|0000000000093147|092.56
31102025|543650|0000000000025461|0000000005737637|0000000000060450|0000000013669049|042.12
31102025|543652|0000000000006636|0000000001207089|0000000000008864|0000000001614448|074.86
31102025|543653|0000000000001369|0000000001002793|0000000000002501|0000000001833740|054.74
31102025|543654|0000000000008398|0000000011034972|0000000000013438|0000000017921643|062.49
31102025|543657|0000000000002179|0000000001451214|0000000000004466|0000000002925709|048.79
31102025|543663|0000000000510873|0000000333523439|0000000001529618|0000000994257612|033.40
31102025|543664|0000000000004563|0000000030623206|0000000000008584|0000000057962401|053.16
31102025|543665|0000000000000309|0000000000011702|0000000000000618|0000000000023414|050.00
31102025|543666|0000000000005628|0000000000160567|0000000000015532|0000000000444655|036.23
31102025|543667|0000000000031187|0000000008278590|0000000000074508|0000000020139271|041.86
31102025|543668|0000000000001107|0000000000220293|0000000000001452|0000000000292117|076.24
31102025|543669|0000000000000099|0000000000055970|0000000000000214|0000000000121767|046.26
31102025|543670|0000000000098832|0000000000123540|0000000000103546|0000000000129119|095.45
31102025|543671|0000000000004308|0000000000403402|0000000000004308|0000000000403402|100.00
31102025|543677|0000000000004019|0000000000126880|0000000000004947|0000000000158034|081.24
31102025|543686|0000000000011345|0000000005889757|0000000000013900|0000000007238903|081.62
31102025|543687|0000000000001770|0000000000502415|0000000000003773|0000000001083749|046.91
31102025|543688|0000000000290138|0000000001479704|0000000000348344|0000000001780215|083.29
31102025|543689|0000000000005022|0000000002505476|0000000000013878|0000000006997340|036.19
31102025|543699|0000000000000803|0000000001018726|0000000000000803|0000000001019279|100.00
31102025|543709|0000000000019250|0000000022624525|0000000000032125|0000000036427068|059.92
31102025|543710|0000000000001270|0000000000121222|0000000000001512|0000000000144904|083.99
31102025|543711|0000000000013150|0000000003315773|0000000000024199|0000000006172322|054.34
31102025|543712|0000000000001062|0000000000214737|0000000000001071|0000000000217406|099.16
31102025|543713|0000000000047000|0000000002810600|0000000000065000|0000000003912380|072.31
31102025|543714|0000000000000836|0000000000522668|0000000000001481|0000000000926032|056.45
31102025|543720|0000000000011171|0000000012271344|0000000000025103|0000000027801299|044.50
31102025|543725|0000000000002682|0000000000556918|0000000000003011|0000000000631362|089.07
31102025|543732|0000000000002277|0000000000120864|0000000000002972|0000000000157846|076.62
31102025|543737|0000000000000112|0000000000076536|0000000000000257|0000000000176231|043.58
31102025|543743|0000000000002316|0000000000191951|0000000000007868|0000000000652721|029.44
31102025|543745|0000000000216000|0000000002587020|0000000000216000|0000000002587020|100.00
31102025|543746|0000000000009600|0000000002051040|0000000000015600|0000000003433890|061.54
31102025|543747|0000000000027248|0000000000218257|0000000000038019|0000000000306957|071.67
31102025|543748|0000000000008285|0000000007049707|0000000000012391|0000000010535287|066.86
31102025|543766|0000000000026114|0000000009192128|0000000000029496|0000000010321442|088.53
31102025|543767|0000000000002041|0000000000016859|0000000000002059|0000000000017234|099.13
31102025|543768|0000000000134550|0000000005789687|0000000000282913|0000000012299681|047.56
31102025|543774|0000000000001169|0000000000044317|0000000000001169|0000000000044353|100.00
31102025|543775|0000000000028644|0000000004986921|0000000000035881|0000000006270989|079.83
31102025|543776|0000000000022191|0000000000492641|0000000000025056|0000000000559985|088.57
31102025|543781|0000000000020448|0000000002395893|0000000000034376|0000000004037141|059.48
31102025|543782|0000000000008400|0000000003932040|0000000000009300|0000000004372875|090.32
31102025|543787|0000000000033000|0000000025076700|0000000000033750|0000000025441710|097.78
31102025|543798|0000000000064000|0000000000267520|0000000000064000|0000000000267520|100.00
31102025|543799|0000000000001500|0000000000505950|0000000000001500|0000000000505912|100.00
31102025|543804|0000000000006000|0000000000119880|0000000000024000|0000000000434880|025.00
31102025|543805|0000000000004500|0000000000371385|0000000000007500|0000000000621810|060.00
31102025|543806|0000000000003000|0000000001780650|0000000000009200|0000000005445100|032.61
31102025|543811|0000000000010834|0000000000254166|0000000000012245|0000000000287531|088.48
31102025|543812|0000000000000208|0000000000129366|0000000000000257|0000000000159397|080.93
31102025|543813|0000000000000169|0000000000169002|0000000000000169|0000000000169001|100.00
31102025|543819|0000000000048812|0000000004049932|0000000000059494|0000000004906362|082.05
31102025|543828|0000000000688000|0000000018596640|0000000001200000|0000000031198080|057.33
31102025|543829|0000000000001043|0000000000109662|0000000000002527|0000000000266501|041.27
31102025|543831|0000000000000375|0000000000150825|0000000000000375|0000000000150825|100.00
31102025|543848|0000000000006000|0000000000375000|0000000000007000|0000000000431550|085.71
31102025|543853|0000000000000001|0000000000000087|0000000000000001|0000000000000086|100.00
31102025|543860|0000000000000107|0000000000006391|0000000000000107|0000000000006390|100.00
31102025|543861|0000000000002568|0000000000071956|0000000000002968|0000000000082907|086.52
31102025|543874|0000000000013000|0000000001104480|0000000000022000|0000000001868300|059.09
31102025|543895|0000000000039500|0000000017816475|0000000000043000|0000000019719150|091.86
31102025|543896|0000000000006663|0000000007936300|0000000000013234|0000000015950949|050.35
31102025|543897|0000000000010500|0000000001978050|0000000000010500|0000000001978050|100.00
31102025|543898|0000000000000838|0000000000174598|0000000000001476|0000000000307889|056.78
31102025|543899|0000000000250000|0000000033850000|0000000000250000|0000000033852500|100.00
31102025|543900|0000000000052903|0000000007619620|0000000000096574|0000000013945940|054.78
31102025|543901|0000000000000002|0000000000000548|0000000000000002|0000000000000548|100.00
31102025|543902|0000000000038000|0000000002537060|0000000000038000|0000000002537060|100.00
31102025|543903|0000000000002047|0000000000240298|0000000000002573|0000000000301379|079.56
31102025|543904|0000000000024813|0000000059113251|0000000000027205|0000000065304291|091.21
31102025|543905|0000000000009600|0000000000172800|0000000000009600|0000000000172800|100.00
31102025|543910|0000000000003784|0000000000832480|0000000000004045|0000000000890153|093.55
31102025|543911|0000000000405247|0000000010382429|0000000000576139|0000000014174579|070.34
31102025|543912|0000000000004266|0000000000666626|0000000000004266|0000000000666626|100.00
31102025|543913|0000000000003331|0000000000542754|0000000000005087|0000000000831991|065.48
31102025|543914|0000000000003572|0000000000114733|0000000000006096|0000000000196321|058.60
31102025|543915|0000000000006016|0000000000218983|0000000000007142|0000000000262661|084.23
31102025|543916|0000000000000800|0000000000230400|0000000000000800|0000000000230400|100.00
31102025|543917|0000000000016099|0000000000880100|0000000000016099|0000000000880100|100.00
31102025|543918|0000000000003277|0000000000252198|0000000000009938|0000000000767762|032.97
31102025|543919|0000000000013567|0000000000092392|0000000000016742|0000000000113295|081.04
31102025|543920|0000000000070400|0000000048125440|0000000000096400|0000000064953070|073.03
31102025|543921|0000000000008000|0000000000700000|0000000000009000|0000000000787950|088.89
31102025|543922|0000000000002212|0000000000321426|0000000000004805|0000000000698833|046.04
31102025|543923|0000000000013085|0000000002732803|0000000000013610|0000000002844600|096.14
31102025|543924|0000000000058000|0000000004843000|0000000000084000|0000000007281060|069.05
31102025|543926|0000000000002400|0000000001576800|0000000000002400|0000000001576800|100.00
31102025|543927|0000000000000168|0000000000006956|0000000000000173|0000000000007005|097.11
31102025|543928|0000000000002100|0000000002352000|0000000000004700|0000000005285595|044.68
31102025|543929|0000000000017666|0000000000557009|0000000000023840|0000000000746667|074.10
31102025|543930|0000000000000465|0000000000110136|0000000000000491|0000000000116552|094.70
31102025|543931|0000000000020200|0000000007485110|0000000000026600|0000000009879470|075.94
31102025|543932|0000000000007035|0000000003395443|0000000000017156|0000000008308557|041.01
31102025|543933|0000000000004423|0000000001999860|0000000000007639|0000000003502644|057.90
31102025|543934|0000000000000001|0000000000000324|0000000000000001|0000000000000323|100.00
31102025|543935|0000000000000460|0000000000017209|0000000000000530|0000000000019882|086.79
31102025|543936|0000000000004174|0000000001354672|0000000000008976|0000000002926984|046.50
31102025|543939|0000000000006500|0000000001358500|0000000000011000|0000000002283800|059.09
31102025|543940|0000000000099950|0000000030664660|0000000000231282|0000000071427194|043.22
31102025|543941|0000000000000800|0000000000079480|0000000000000800|0000000000079480|100.00
31102025|543942|0000000000154551|0000000003154386|0000000000349671|0000000007107941|044.20
31102025|543943|0000000000009000|0000000001359900|0000000000021000|0000000003254300|042.86
31102025|543944|0000000000000020|0000000000011745|0000000000000020|0000000000011744|100.00
31102025|543945|0000000000064930|0000000262278242|0000000000186923|0000000755182253|034.74
31102025|543946|0000000000033654|0000000033654000|0000000000034654|0000000034654005|097.11
31102025|543947|0000000000000003|0000000000000259|0000000000000003|0000000000000258|100.00
31102025|543948|0000000000003771|0000000000310052|0000000000004296|0000000000353587|087.78
31102025|543949|0000000000004795|0000000000136658|0000000000004820|0000000000137152|099.48
31102025|543950|0000000000004669|0000000003720026|0000000000015389|0000000012335815|030.34
31102025|543952|0000000000002995|0000000000973375|0000000000003346|0000000001087194|089.51
31102025|543953|0000000000009500|0000000006393500|0000000000028750|0000000019196100|033.04
31102025|543954|0000000000011961|0000000000406435|0000000000018703|0000000000639880|063.95
31102025|543955|0000000000002751|0000000000079532|0000000000002876|0000000000083288|095.65
31102025|543956|0000000000000845|0000000000018320|0000000000000927|0000000000020109|091.15
31102025|543957|0000000000038801|0000000005329318|0000000000064194|0000000008804203|060.44
31102025|543958|0000000000019633|0000000000474137|0000000000030739|0000000000743070|063.87
31102025|543959|0000000000054678|0000000006233292|0000000000150559|0000000017332451|036.32
31102025|543960|0000000000001231|0000000001775903|0000000000002192|0000000003174911|056.16
31102025|543962|0000000000000149|0000000000035820|0000000000000267|0000000000064404|055.81
31102025|543963|0000000000018000|0000000000751140|0000000000021000|0000000000861660|085.71
31102025|543965|0000000000012493|0000000001613471|0000000000018062|0000000002338049|069.17
31102025|543969|0000000000000340|0000000000055029|0000000000000396|0000000000064522|085.86
31102025|543971|0000000000094600|0000000042338230|0000000000208800|0000000094319900|045.31
31102025|543972|0000000000044052|0000000008272966|0000000000081623|0000000015303852|053.97
31102025|543974|0000000000014262|0000000001305687|0000000000030549|0000000002805688|046.69
31102025|543975|0000000000000013|0000000000002886|0000000000000024|0000000000005353|054.17
31102025|543976|0000000000015526|0000000000588281|0000000000018872|0000000000723851|082.27
31102025|543977|0000000000000372|0000000000150842|0000000000000372|0000000000150842|100.00
31102025|543978|0000000000004812|0000000000720597|0000000000007989|0000000001198564|060.23
31102025|543980|0000000000000848|0000000001345564|0000000000001451|0000000002306175|058.44
31102025|543981|0000000000007792|0000000010992564|0000000000014113|0000000019889135|055.21
31102025|543982|0000000000004200|0000000001073100|0000000000005200|0000000001307280|080.77
31102025|543983|0000000000001616|0000000000854460|0000000000002699|0000000001437725|059.87
31102025|543984|0000000000028181|0000000005810923|0000000000043397|0000000008937300|064.94
31102025|543985|0000000000026223|0000000009782491|0000000000060017|0000000022441998|043.69
31102025|543986|0000000000020875|0000000003297207|0000000000032842|0000000005267329|063.56
31102025|543988|0000000000001043|0000000007404623|0000000000005938|0000000042797898|017.56
31102025|543989|0000000000065849|0000000011994396|0000000000195287|0000000035703324|033.72
31102025|543990|0000000000001685|0000000001827130|0000000000014146|0000000015526346|011.91
31102025|543991|0000000000006400|0000000000999040|0000000000008800|0000000001406680|072.73
31102025|543992|0000000000032802|0000000004798933|0000000000066334|0000000009674966|049.45
31102025|543993|0000000000002234|0000000000723816|0000000000002911|0000000000944078|076.74
31102025|543994|0000000000086351|0000000025046108|0000000000139650|0000000040782340|061.83
31102025|543995|0000000000000369|0000000000069741|0000000000000744|0000000000142979|049.60
31102025|543996|0000000000004392|0000000001038928|0000000000006316|0000000001492729|069.54
31102025|543997|0000000000000600|0000000000151200|0000000000000600|0000000000151200|100.00
31102025|543998|0000000000001255|0000000000104165|0000000000001681|0000000000139032|074.66
31102025|543999|0000000000000301|0000000000025932|0000000000000501|0000000000043292|060.08
31102025|544000|0000000000006000|0000000000120000|0000000000006000|0000000000120000|100.00
31102025|544001|0000000000011000|0000000008647100|0000000000013250|0000000010332068|083.02
31102025|544003|0000000000001612|0000000000079037|0000000000002396|0000000000117872|067.28
31102025|544004|0000000000001923|0000000000599688|0000000000004625|0000000001446410|041.58
31102025|544006|0000000000003098|0000000000115928|0000000000003968|0000000000148777|078.07
31102025|544007|0000000000007521|0000000000190357|0000000000011727|0000000000297545|064.13
31102025|544008|0000000000000723|0000000000337569|0000000000000927|0000000000437382|077.99
31102025|544009|0000000000016023|0000000010515895|0000000000031290|0000000020386863|051.21
31102025|544010|0000000000000082|0000000000082001|0000000000000082|0000000000082000|100.00
31102025|544012|0000000000015453|0000000010111671|0000000000022045|0000000014489000|070.10
31102025|544013|0000000000003000|0000000000129900|0000000000003000|0000000000129900|100.00
31102025|544014|0000000000013598|0000000003867952|0000000000033424|0000000009601897|040.68
31102025|544015|0000000000033000|0000000002223870|0000000000049500|0000000003333800|066.67
31102025|544020|0000000000018523|0000000000520126|0000000000025610|0000000000718455|072.33
31102025|544021|0000000000006951|0000000005872553|0000000000010851|0000000009217283|064.06
31102025|544022|0000000000023292|0000000011281481|0000000000044959|0000000022096667|051.81
31102025|544023|0000000000003500|0000000001833475|0000000000005250|0000000002742362|066.67
31102025|544026|0000000000127085|0000000019310566|0000000000233383|0000000035717164|054.45
31102025|544027|0000000000053216|0000000007535386|0000000000102786|0000000014656967|051.77
31102025|544028|0000000000009803|0000000006784167|0000000000019682|0000000013715365|049.81
31102025|544029|0000000000007118|0000000000953101|0000000000008808|0000000001184157|080.81
31102025|544030|0000000000000521|0000000000162709|0000000000000866|0000000000267716|060.16
31102025|544035|0000000000048000|0000000001566240|0000000000057600|0000000001926240|083.33
31102025|544036|0000000000008000|0000000001023040|0000000000008000|0000000001023040|100.00
31102025|544037|0000000000006800|0000000010328860|0000000000008700|0000000013161095|078.16
31102025|544042|0000000000004215|0000000000805698|0000000000009318|0000000001798384|045.24
31102025|544044|0000000000003710|0000000003283536|0000000000006093|0000000005383101|060.89
31102025|544045|0000000000001443|0000000003711036|0000000000005288|0000000013634259|027.29
31102025|544046|0000000000000883|0000000001046355|0000000000001978|0000000002341221|044.64
31102025|544047|0000000000030000|0000000002880000|0000000000040500|0000000003935145|074.07
31102025|544053|0000000000098526|0000000001663119|0000000000128911|0000000002181105|076.43
31102025|544054|0000000000002926|0000000000847955|0000000000006446|0000000001868350|045.39
31102025|544055|0000000000001530|0000000000257729|0000000000002564|0000000000431273|059.67
31102025|544057|0000000000001426|0000000001458656|0000000000002215|0000000002257556|064.38
31102025|544058|0000000000007131|0000000000789046|0000000000008440|0000000000940453|084.49
31102025|544059|0000000000002000|0000000000140000|0000000000002000|0000000000140000|100.00
31102025|544060|0000000000005322|0000000000787124|0000000000008343|0000000001230809|063.79
31102025|544061|0000000000008043|0000000013640526|0000000000015894|0000000027053071|050.60
31102025|544066|0000000000000081|0000000000121083|0000000000000107|0000000000161130|075.70
31102025|544067|0000000000000280|0000000000232918|0000000000000390|0000000000325307|071.79
31102025|544072|0000000000004000|0000000000198000|0000000000004800|0000000000240320|083.33
31102025|544073|0000000000006000|0000000000641700|0000000000006000|0000000000633800|100.00
31102025|544074|0000000000001800|0000000000225900|0000000000001800|0000000000223230|100.00
31102025|544079|0000000000001002|0000000000028457|0000000000001042|0000000000029919|096.16
31102025|544081|0000000000015208|0000000013145796|0000000000027848|0000000024387761|054.61
31102025|544082|0000000000018000|0000000001170000|0000000000024000|0000000001576660|075.00
31102025|544088|0000000000002600|0000000001481610|0000000000004572|0000000002594574|056.87
31102025|544089|0000000001779554|0000000197868610|0000000002264084|0000000251747213|078.60
31102025|544090|0000000000000146|0000000000116998|0000000000000172|0000000000139448|084.88
31102025|544091|0000000000001600|0000000000674400|0000000000001600|0000000000674400|100.00
31102025|544092|0000000000000011|0000000000002893|0000000000000012|0000000000003156|091.67
31102025|544093|0000000000000005|0000000000000294|0000000000000006|0000000000000352|083.33
31102025|544094|0000000000001200|0000000000068388|0000000000001200|0000000000068388|100.00
31102025|544095|0000000000008139|0000000002769295|0000000000014559|0000000004989696|055.90
31102025|544100|0000000000002476|0000000000117833|0000000000004011|0000000000191255|061.73
31102025|544103|0000000000000001|0000000000000063|0000000000000001|0000000000000062|100.00
31102025|544105|0000000000001500|0000000000150840|0000000000001500|0000000000150840|100.00
31102025|544106|0000000000001200|0000000000252000|0000000000001200|0000000000246000|100.00
31102025|544107|0000000000005409|0000000000937921|0000000000007245|0000000001263158|074.66
31102025|544108|0000000000002400|0000000000702240|0000000000003000|0000000000876600|080.00
31102025|544109|0000000000000050|0000000000007426|0000000000000050|0000000000007425|100.00
31102025|544110|0000000000001789|0000000000147879|0000000000003744|0000000000310966|047.78
31102025|544111|0000000000016360|0000000002471996|0000000000023212|0000000003516760|070.48
31102025|544112|0000000000002496|0000000001561373|0000000000003881|0000000002422889|064.31
31102025|544117|0000000000001273|0000000000304948|0000000000001433|0000000000343771|088.83
31102025|544118|0000000000005207|0000000002422297|0000000000011494|0000000005284369|045.30
31102025|544119|0000000000001627|0000000000533819|0000000000002435|0000000000801435|066.82
31102025|544120|0000000000000168|0000000000047444|0000000000000188|0000000000053131|089.36
31102025|544121|0000000000026000|0000000002298140|0000000000026000|0000000002237770|100.00
31102025|544122|0000000000000305|0000000000337056|0000000000000655|0000000000721950|046.56
31102025|544124|0000000000002315|0000000000331277|0000000000002357|0000000000337760|098.22
31102025|544129|0000000000002462|0000000000675081|0000000000003605|0000000000989973|068.29
31102025|544130|0000000000063428|0000000002913249|0000000000082091|0000000003780485|077.27
31102025|544131|0000000000008112|0000000001205038|0000000000008337|0000000001245350|097.30
31102025|544132|0000000000161912|0000000003077948|0000000000350299|0000000006652056|046.22
31102025|544133|0000000000006021|0000000000835414|0000000000009064|0000000001261357|066.43
