date,symbol,mom_ratio,foot_ratio,stab_ratio,atw,delivery_turnover,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,SIS,Whale_Density,Implied_Trades,passes_conditions
2024-02-28,CARBORUNIV,1.229014019053216,1.675665606302351,1.3661028600307843,60105.871330418486,219074641.20000002,68.70748299319727,93.93939393939394,94.61966604823748,88.57017610504185,0.5414235562178314,3644.812667229904,True
2024-03-04,CARBORUNIV,1.176675723180711,1.833132280383532,1.2155556300809105,31029.223575735203,418268641.25,65.53428042001237,93.76158122297714,87.15256331068561,84.15619644510922,0.28142538827210384,13479.829433343777,True
2023-03-07,CASTROLIND,1.4104527558695827,2.24234734940254,1.7174856594438206,32047.651463580667,166677107.4,72.46871444823664,98.00910125142207,98.40728100113766,92.46136533550417,2.7049164520833697,5200.914881061218,True
2024-09-05,CEATLTD,1.378744210984054,1.7572699840852704,1.171609963467892,39598.4088681095,749367134.0,76.17328519855594,92.90012033694343,79.48255114320096,82.58803375115819,0.1422569960675499,18924.172849871786,True
2024-04-29,CENTURYTEX,1.0094163642460496,1.4029866302714786,1.2536452004838885,56989.63335135307,1184169883.5,54.25029515938606,80.04722550177095,85.65525383707202,76.62217640800228,0.3138311518508437,20778.689278440233,True
2024-01-01,CERA,1.1020063553394113,1.4538490691342254,1.120214606742809,41775.40867093106,121187084.2,51.78247734138973,89.96978851963746,77.16012084592145,74.62401318595882,0.05080618940780589,2900.9191784239,True
2024-06-03,CERA,1.0623781539542725,1.3871775135837279,1.6116004903691916,89827.82488319777,468042663.0,45.065601825442094,61.836851112378774,97.43297204791786,72.91115228477723,0.12759195782094251,5210.441904928582,True
2023-02-27,CESC,1.2815619818998085,2.133733653259933,1.3498632273053677,22751.632047477742,402026096.25,65.38004750593825,96.25890736342043,94.06175771971496,88.08185413452985,3.0618858386259182,17670.209126583024,True
2024-03-19,CGPOWER,1.467923390709713,1.7182229512267562,1.1455226294896663,27753.234852094865,1511917037.0,86.48648648648648,96.13022113022113,87.71498771498771,89.90609588913739,0.6118946701394188,54477.14635996307,True
2023-05-04,CHAMBLFERT,1.0949902876913227,1.3487496734369335,1.0990228449070838,29299.156051790113,185338359.45000002,70.19830028328612,82.88951841359773,57.33711048158641,66.69844489504302,1.0331507608723927,6325.723482355263,True
2023-07-20,CHAMBLFERT,1.5751030139056827,1.6021414566724907,1.0483233224992403,33856.419855795895,238959971.4,80.83538083538083,80.71253071253072,58.169533169533175,68.55428512866263,1.2477639474577937,7058.040171341163,True
2024-08-14,CHEMPLASTS,1.4068635589688723,2.956267481701711,1.5696262120436415,23285.40517148112,743963500.3000001,64.56140350877193,99.59064327485379,97.89473684210527,90.55530497965607,0.4375167877240216,31949.776901935635,True
2023-02-20,CHOICEIN,1.3816713632264257,1.8812317856535352,1.283168240821013,20328.693309384824,32559096.75,65.94982078853047,91.27837514934289,88.94862604540023,84.44312667141513,0.7700543857453187,1601.6325424600193,True
2023-02-21,CHOICEIN,1.2522868454809752,2.2482025174521048,1.379209808814014,23930.536130536126,32215052.5,58.48267622461171,97.9689366786141,93.72759856630825,86.45125273161305,0.9091679901965182,1346.1901699265554,True
2023-02-22,CHOICEIN,1.0103198089024716,2.4937964822389245,1.7604693301724799,61999.500249875055,32352670.200000003,40.572792362768496,98.68735083532219,98.80668257756562,82.74013678957145,2.363354752962024,521.8214674248959,True
2023-03-21,CHOICEIN,1.2703060853659207,2.8788097938106834,1.2457723034556523,71837.83783783783,268364885.25,63.27905670971364,99.5508141493543,88.09657495788883,85.54860674552205,2.772533034404846,3735.7038202595945,True
2023-09-15,CHOLAFIN,1.2796662514988812,2.0258501665010886,1.4538317349411756,68637.41195387403,2523698035.6,62.88265306122449,89.2219387755102,95.79081632653062,86.21422216162401,0.613257386086113,36768.548868013626,True
2024-09-04,CHOLAFIN,1.0952040232454543,1.3304575103905987,1.227584195970521,61718.231084554995,1653235086.3999999,55.350772889417364,81.21284185493461,83.70986920332936,76.38002740932889,0.44303082010873945,26786.819021676765,True
2023-02-13,COFORGE,1.3749679959149246,2.767824662161482,1.7297986653875572,347489.8162256289,24613204805.75,69.69332531569454,99.21828021647624,98.97775105231509,92.34938208672217,0.8155739735654354,70831.44212136675,True
2024-04-17,COLPAL,1.1964134520465086,1.3951911090185258,1.248939098154538,41827.38393856365,1076582533.0,51.26964933494559,82.64812575574365,91.35429262394196,79.00466752677774,0.15518591599781573,25738.70110024791,True
2024-03-14,COROMANDEL,1.193150896047442,1.5224641200313098,1.31538829666798,32600.51302068812,387045165.20000005,75.51020408163265,89.1156462585034,96.16573902288188,89.56085448409887,0.2995797513336355,11872.36424636579,True
2023-01-30,CRAFTSMAN,1.066684535633204,1.4821242189846664,1.1350832709354275,33632.60761999011,327248613.59999996,58.36883749239197,83.4449178332319,85.02738892270237,78.43321396810347,0.09723205278106603,9730.09935172241,True
2023-08-15,CRAFTSMAN,1.0707257917372437,1.01162779951348,1.3173893756841253,45314.50019755038,269559152.8,55.116133082234775,53.232893910860014,91.77652228499686,70.41927309256994,0.09657348569627973,5948.629061886286,True
2023-04-11,CRISIL,1.1624190326541808,1.5220958650427339,1.6357719318435533,39940.83080040527,171838116.0,66.4994425863991,85.8974358974359,96.04236343366777,86.30574213387891,0.12522483833013778,4302.3170163565155,True
2023-04-12,CRISIL,1.2193860915563055,1.8590073226027934,1.8321928520123043,42865.44342507645,173647464.39999998,69.22648859209795,93.32220367278798,97.9966611018364,90.09502219201322,0.13388133090544913,4050.9895740029956,True
2023-12-29,CROMPTON,1.1242633404423679,1.2276858036804659,1.1112772021767392,33269.42415799799,521596308.2,51.99264255058247,73.88105456774984,79.092581238504,71.26880045082346,1.117062419277404,15677.94818818972,True
2024-02-12,CROMPTON,1.171772421588392,1.2905480683775759,1.3267680433055389,43535.48665874473,545025432.1,58.72235872235873,63.57493857493858,92.50614250614251,75.50092059429697,1.4406601647974346,12519.10737491489,True
2024-03-06,CROMPTON,1.1415410607463272,1.175702798326324,1.1691205255668085,36273.65246890313,516568407.3,63.38289962825279,78.74845105328376,84.69640644361834,78.20490707868598,1.252057104884734,14240.87104938899,True
2024-03-22,CROMPTON,1.2716955484193204,1.8854475299214022,1.5754798806503547,97483.81137578998,817334494.5000001,68.87376237623762,95.79207920792079,97.71039603960396,90.5790678393478,3.4277893868885276,8384.309999424011,True
2023-11-01,CYIENT,1.2007001890942912,1.3750852042486343,1.0405567403461158,26043.8943284685,579573747.2,58.590852904820764,87.14462299134735,77.93572311495673,76.1314442770134,0.15536616175214757,22253.72825931296,True
2023-10-17,DABUR,1.0574762814196168,1.079920034357501,1.1464509358364487,33003.56394129979,718363401.75,52.5633106856084,50.9573810994441,67.38727609635578,58.9729361005039,0.6001211179485572,21766.237216916412,True
2023-12-28,DABUR,1.0084981412624447,1.2913748608030486,1.2050757400212326,38684.25549227014,1139605195.4,41.3162705667276,76.5386959171237,88.72638634978671,72.89535050875153,0.7138632203251338,29459.14767902707,True
2023-03-03,DALBHARAT,1.7149797871213137,1.8262983873902687,1.2764854190220112,63568.501495182194,449476874.8,85.28237307472904,91.500285225328,90.81574443810611,89.8836828970183,0.33492126213717777,7070.748314463029,True
2023-04-10,DEEPAKNTR,1.1611402020230341,1.3374719701353417,1.1642717288961781,48398.45112677039,400350540.45000005,67.1118530884808,79.02058987200891,75.84863661658319,74.9317042065938,0.2676490837205943,8271.970096757004,True
2023-04-11,DEEPAKNTR,1.283022986434624,1.4402747899799955,1.2248861225510446,36315.82412758797,402986376.45000005,73.91304347826086,82.94314381270902,80.93645484949833,80.0672875405318,0.20073330923990185,11096.715719136446,True
2023-04-13,DEEPAKNTR,1.2837743688456202,1.6188971616719858,1.1944806046621221,37415.12864805891,411102554.79999995,75.52954292084728,88.01560758082498,78.92976588628763,80.83892998685168,0.2062939942320511,10987.602332387754,True
2024-06-27,DELHIVERY,1.131113096332778,1.0263598832217986,1.1314128548835891,30397.821011673153,379322807.0,56.221461187214615,58.789954337899545,78.02511415525115,67.13697066961431,0.7741887212926468,12478.618347490603,True
2024-06-28,DELHIVERY,1.058906503736966,1.0564935034404408,1.164686014817008,34555.287009063446,379370210.5,48.65637507146941,59.57690108633504,83.87650085763293,67.90977815359616,0.8785338377430618,10978.644466199794,True
2024-07-08,DELHIVERY,1.302340401377075,1.0775086564866352,1.1224810231815652,37587.38991841807,592832316.3,61.582568807339456,53.84174311926605,78.03899082568807,66.59969639273264,0.9447814089795373,15772.106485359021,True
2024-07-10,DELHIVERY,1.0766523557135683,1.2684033161665214,1.254480821247036,38695.95600007534,582912951.9,46.869615163699024,68.86846639862149,89.66111430212521,72.7915914368464,0.9722287157332695,15063.92429996729,True
2023-11-29,DLF,1.0974441271302748,1.2387156876590886,1.1756265458204294,48364.271612635086,1175405751.0,52.881152460984396,68.72749099639856,80.43217286914765,70.56597598725811,0.7859057226016417,24303.18315169099,True
2023-08-24,DMART,1.0826294475240001,1.1249447709741105,1.16028649309016,59509.23645320197,855771466.0,59.24744897959183,73.02295918367348,79.71938775510205,73.17996001861779,0.16481075038389456,14380.48136734166,True
2024-05-03,DMART,1.1595338894620317,1.1972675312447727,1.0305628709147994,65824.5372193777,1143014127.6000001,61.021984551396315,67.49851455733808,54.486036838978016,59.437338472557265,0.14056913832967757,17364.560024031813,True
2024-05-06,DMART,1.1223704577175053,1.2676045529109063,1.0893184902416422,52361.35313414935,1664952539.4,58.01301005322295,68.83500887049084,69.89946777054998,67.03509549802352,0.11191736287129193,31797.355105289305,True
2023-07-03,DODLA,1.3030050451958763,1.8901794580697988,1.2875448069034838,27132.85209645216,153831935.5,73.20777642770352,95.01822600243013,90.40097205346294,87.97569608391109,0.48328588277326356,5669.582208061156,True
2023-03-21,DRREDDY,1.1386211383428095,1.7111978743915373,1.0508750978815098,49601.77637866097,2098806766.5500002,53.340819764177425,91.97080291970804,65.63728242560359,69.69486189588203,0.1124425499653234,42313.1371450826,True
2024-06-11,DRREDDY,1.149654152130846,1.2729252180231656,1.0367325073879654,62798.49170437406,2120972521.5,51.534090909090914,52.897727272727266,57.67045454545454,54.94600843241892,0.10677322355379688,33774.25896603611,True
2023-08-22,DSSL,1.0273061787004936,1.6611263204922697,2.4367714981035307,85934.8054679285,46845923.4,50.34876347495244,88.5859226379201,99.93658845909955,84.07505532813076,1.461601161886607,545.1332919754294,True
2024-09-20,EASEMYTRIP,1.944753554655508,1.6346446520926088,1.133826115735794,37388.95154597493,419240889.0,91.45454545454545,86.54545454545455,80.60606060606061,84.45095896466691,9.125045699956177,11212.961895561175,True
2023-07-03,EIDPARRY,1.1494259249858643,1.2791855273389072,1.0849998142333934,26267.108833283088,205721548.2,65.30984204131227,79.46537059538275,72.60024301336574,73.03514436396175,0.556315936869852,7831.906796660086,True
2024-06-13,EIDPARRY,1.8707338774021098,2.3982952352855,1.3943083116766277,34377.98878504673,703374786.8,91.6382252559727,94.88054607508532,92.6052332195677,93.0864884293885,0.5109844689960482,20460.033051902803,True
2024-06-14,EIDPARRY,1.7943256710489721,2.5009546044202913,1.402609854746946,26514.04958677686,710795176.0,91.33903133903134,94.92877492877493,92.7065527065527,93.09070291655227,0.3913690458653398,26808.246460943832,True
2024-06-17,EIDPARRY,1.7016985403946896,2.2663840207848263,1.2584312982052845,26514.04958677686,710795176.0,83.07692307692308,94.75783475783476,81.82336182336184,85.76889854043823,0.388686923376078,26808.246460943832,True
2023-10-30,EIFFL,1.0130146827757054,1.8819303471049615,1.3127759195371747,24406.698564593302,13949387.149999999,39.85194324491055,92.78223318938926,96.11351017890192,79.81994322847234,1.7233184925410057,571.5392892276024,True
2023-08-31,ELECON,1.399220320153365,1.2188132754981817,1.0190495949843723,22304.83121986069,163970451.0,79.89756722151088,76.24839948783611,49.807938540332906,62.22949693662269,0.2680893514322418,7351.342378865314,True
2023-09-01,ELECON,1.1654527742044207,1.225984493413669,1.1727747493522125,22410.276372129232,167210863.65,69.1025641025641,73.3974358974359,73.3974358974359,72.51791045779913,0.26801422066553743,7461.347681457132,True
2024-02-07,ELECTCAST,1.0103972360685536,1.3596371789323745,1.0818531891698777,43793.52457391994,918892195.5,47.91411042944785,66.87116564417178,66.93251533742331,62.59621546786132,2.800776895617699,20982.375920645165,True
2024-09-09,ELECTCAST,1.2200009154591447,2.118703441835023,1.526905676207347,83425.96681459458,2927223025.0,65.46329723225031,96.87123947051745,97.59326113116727,89.91520429918887,3.924814357995941,35087.67278065167,True
2024-05-06,ELGIEQUIP,1.1003096167820456,2.483038582580333,1.983761528940223,58197.089415651084,1125230497.6,56.83027794204612,98.04849201655826,99.17208752217623,88.4455581470988,0.9136395630479103,19334.82428242174,True
2023-01-03,EMAMILTD,1.3069177054779915,1.4747941379650764,1.270146371095947,21244.10207029369,174050039.25,65.8403869407497,88.93591293833131,91.23337363966144,84.8285513609447,0.49128882174543054,8192.86400875374,True
2024-08-01,EMAMILTD,1.0233903106457374,1.070835413070274,1.133187507487894,43165.04144607294,534418136.7,49.82798165137615,55.103211009174316,69.20871559633028,60.533611105750666,0.5491655859989595,12380.80907133289,True
2024-07-15,ESCORTS,1.463057507129675,1.4805644432182394,1.135043794556157,89914.92925621013,1921418040.25,70.14840182648402,79.5662100456621,80.36529680365297,77.97661518480885,0.21659221584795288,21369.288238830417,True
2024-07-16,ESCORTS,1.227962541869918,1.903017249752941,1.397133067898345,96490.96205899894,1944384928.0,59.42857142857143,93.37142857142857,93.88571428571429,85.55676964229937,0.2333120838148741,20150.953897745523,True
2024-07-17,ESCORTS,1.1839932458307274,2.2107169321623426,1.5818151089797008,96490.96205899894,1944384928.0,53.6,96.22857142857143,96.22857142857143,85.63106478083897,0.23398754953105663,20150.953897745523,True
2023-03-27,EVEREADY,1.2452041163789014,1.848184674318848,1.481615337067031,28901.25223613596,71009197.2,68.66591928251121,93.66591928251121,93.72197309417041,88.0609943056834,0.9561956684174331,2456.9591870907043,True
2023-03-28,EVEREADY,1.1161364347230038,2.0682004807376924,1.5987232667412248,29951.889168765738,70212051.89999999,60.42600896860987,96.58071748878923,95.73991031390135,87.56915516574401,0.9977181255140662,2344.1610478853577,True
2023-03-29,EVEREADY,1.019063445110625,2.2301191887413716,1.692890912872537,32652.969067509595,70996544.10000001,55.80482333146383,97.36399326977005,96.63488502523836,86.80725441495585,1.0928060336672436,2174.2752995360256,True
2023-03-30,EVEREADY,1.0167146084847953,2.355522798830138,1.8063526963398102,32652.969067509595,70996544.10000001,58.59943977591037,96.9187675070028,97.03081232492997,87.71345995953705,1.0983073095080638,2174.2752995360256,True
2023-07-17,EXIDEIND,1.141725318233099,1.0337512517402352,1.1862154128139817,34627.610662018815,718306020.3000001,62.86065070595457,55.371393492940456,81.52240638428484,68.92786051209005,1.4400433405016047,20743.736185294234,True
2024-01-11,FILATEX,1.154872123761524,2.8824113267542404,1.7135346502979567,38760.28817814649,171896805.0,61.604409063074094,97.67299448867116,98.71402327005512,89.56462565882885,7.802033388289558,4434.869116812126,True
2023-09-11,FINEORG,1.09410358453232,1.1034070638204185,1.1593644212220424,23695.251110351895,88938088.19999999,48.00253646163602,42.92961318960051,72.03551046290426,56.894587025905885,0.050102168256382605,3753.4140400455617,True
2024-05-31,GILLETTE,1.2972047034322292,2.083496734676958,1.23276612348572,72001.90589636688,255886701.5,63.98158803222095,88.14729574223246,85.8457997698504,81.59712400468926,0.10416447483245701,3553.8878910830567,True
2023-11-06,GKWLIMITED,2.5763875946098342,1.7766875034879739,1.062018092323523,25262.35741444867,27520595.2,96.48798521256931,93.46888478126925,72.15033887861983,82.65367537718312,0.17610876783596788,1089.3914114388922,True
2024-07-10,GLENMARK,1.125645840738556,1.5232523038451826,1.106640808038809,36476.26566663377,728842289.4,51.292360712234355,82.25157955198162,76.85238368753589,72.35696441671331,0.2888691790773746,19981.27483940056,True
2024-07-12,GLENMARK,1.0045528973116824,1.5904321005106685,1.3325585764102714,46847.79539096843,729713826.0,43.34293948126801,81.67146974063401,93.37175792507205,76.98168515465184,0.3667335309320225,15576.268208784872,True
2024-07-23,GMMPFAUDLR,1.0668978950478234,1.1844113688673583,1.0507811183395261,23981.520275325453,178855686.39999998,59.18949771689498,76.48401826484019,77.45433789954338,73.12697285649915,0.17091860498924866,7458.0628895335,True
2024-08-23,GMRINFRA,1.0135906728963073,1.3491029412481192,1.6036940481757285,87498.71269466274,1636257171.1499999,65.19694297472076,83.5978835978836,96.00235155790712,85.2514823218805,9.044343334100816,18700.357076793982,True
2024-02-15,GOCOLORS,1.2838147794526302,2.19062521791721,1.843794853956361,26446.269678302535,251453664.0,66.74907292954263,96.66254635352287,99.44375772558715,91.05779330271695,0.23369207780864665,9508.09573746053,True
2024-07-08,GODREJIND,1.1445156463108461,1.6531703890203768,1.4666716455496025,51483.59096893744,812248221.1500001,53.268348623853214,83.8302752293578,95.64220183486239,81.80527276821682,0.6064957457111863,15776.836966171786,True
2024-03-04,GPTINFRA,1.0655224403629229,3.3712060344769346,1.6767693847685254,21637.681159420288,38434607.6,58.49289684990735,100.0,98.70290302655961,89.26997813423863,3.3045894702926635,1776.2812621567316,True
2024-09-26,GRANULES,1.487632473167952,1.0530062274946985,1.3271847541330335,83357.82761216287,1202483891.6000001,79.04589371980676,64.07004830917874,88.76811594202898,78.6605325550874,1.3499171581212925,14425.566573001044,True
2024-09-27,GRANULES,1.242433111376598,1.1339915072364857,1.455638632635628,72389.40797687102,1229908574.8,62.96969696969696,67.39393939393939,94.0,78.53567058878826,1.187597507217164,16990.173136834677,True
2023-04-05,GRASIM,1.032252303510124,1.5009587598710834,1.0914647567283384,50849.47377539088,938410407.75,64.29770565193061,87.40906547285954,65.02518186905428,70.9090294932122,0.3173463691083063,18454.672941063025,True
2023-04-06,GRASIM,1.1564061109383719,1.662095546248231,1.135654405088736,38473.182015324564,943952925.15,74.69342251950948,90.52396878483835,73.41137123745818,78.44960377232975,0.23959002997962434,24535.348409029604,True
2023-04-07,GRASIM,1.3139496138370026,1.8020001764409805,1.2037735111212913,38473.182015324564,943952925.15,80.22284122562674,91.03064066852367,80.05571030640668,83.23783122583923,0.23906009678555387,24535.348409029604,True
2023-01-09,GREENPLY,1.292497883815078,1.738850788887254,1.4770888542503031,24255.09138381201,87044918.1,62.27327690447401,89.48004836759371,96.6142684401451,86.49164146074975,1.6440127023027031,3588.7276911310373,True
2023-01-10,GREENPLY,1.2786947879960542,2.158110541880961,1.8326533823947524,22769.624137049348,87381826.65,58.70616686819831,97.09794437726723,98.66989117291415,88.53313718987664,1.550539082464555,3837.6490592928853,True
2023-06-26,GRINDWELL,1.3335408166046308,1.8023422321848086,1.2957852622673691,54771.38821630347,249517583.0,65.74352799518363,90.60806742925949,93.55809753160746,86.359735643896,0.25586122880669826,4555.619112931806,True
2023-12-14,GRINDWELL,1.075739685036685,1.159599522918484,1.355187873020629,45620.8077636649,73316724.75,46.015578190533255,58.11863391252247,91.73157579388855,69.72606457193665,0.21319503902319165,1607.089579163343,True
2024-03-05,GRINDWELL,1.7731348314014128,1.836750904588476,1.0997253357057215,34400.76886112446,231294467.0,87.68564356435643,95.17326732673267,76.54702970297029,83.97077109300655,0.15908214823994174,6723.526091342124,True
2023-12-22,GSPL,1.1296309118661676,1.2012873449012633,1.2190003459650627,22824.255224544242,167526820.7,56.53235653235653,65.75091575091575,87.05738705738706,73.42219900458443,0.7885469193912802,7339.859244118893,True
2023-12-25,GSPL,1.058083973853541,1.1555571131741753,1.341900073359982,22824.255224544242,167526820.7,50.48840048840049,63.98046398046397,94.01709401709401,74.00282032804071,0.7862861590156105,7339.859244118893,True
2024-02-08,GSPL,1.2558310915761317,1.819302399921953,1.3161571046386003,22628.61057672346,745112404.45,67.6343421865349,85.67016676961087,91.10562075355158,84.27313931018094,0.6420991165519646,32927.89020004823,True
2023-02-06,HARDWYN,1.0642750880430134,3.0580122749500376,2.9935533795902547,51532.31939163498,26552871.1,60.92513694461351,99.75654290931223,100.0,90.52001010192366,1.6433778698576267,515.2663690179297,True
2023-06-07,HAVELLS,1.0129928842912732,1.4292818195293766,1.1582845507274977,34905.96179183136,690217826.65,46.19377162629758,70.06920415224913,72.72202998846598,65.69296348748959,0.26927265184391064,19773.63725905194,True
2023-12-28,HDFCAMC,1.4851108685660368,1.4838824221280282,1.0056258398083986,73274.17970062338,964641380.9,66.66666666666666,86.47166361974405,61.608775137111515,69.29958743331382,0.2382994318924021,13164.819924852645,True
2024-03-08,HDFCBANK,1.224561950586796,1.245179250474198,1.2955274333749012,118454.43130480999,19542766039.8,66.93548387096774,79.28039702233251,92.05955334987593,82.59545577572102,0.8335885047850843,164981.29976676052,True
2024-03-14,HDFCBANK,1.0935386512353613,1.4359572129549862,1.2554383221151921,107137.5352283019,27602404031.55,67.28509585652442,87.13667285095856,94.5578231292517,86.20578665881604,0.7477435380244781,257635.23467971693,True
2024-01-17,HDFCLIFE,1.172704601816048,2.3597048190520558,1.4710215752540303,47142.83667189574,4202817181.2000003,59.129901960784316,96.32352941176471,96.13970588235294,87.30429880223983,0.7367550709908164,89150.70619213533,True
2023-10-16,HDFCVALUE,1.282989323038772,3.7339335046862288,2.765696896513843,118514.85148514851,11917403.389999999,64.36498150431565,100.0,99.8766954377312,91.52537717634046,11.179868568895483,100.55620237176274,True
2023-09-01,HESTERBIO,1.63901269701066,1.375509471168055,1.3644483238714329,21636.259977194983,13835609.45,87.24358974358975,79.2948717948718,90.7051282051282,86.44596752313089,0.1256365415926837,639.4640046192358,True
2024-07-30,HEXATRADEX,2.597103655334108,1.1557144989169883,1.4382322924815873,35373.333333333336,7466617.34,96.4551172098342,68.15323041738137,94.568324757004,86.06861936924801,1.9024113380630592,211.08039973614774,True
2023-03-31,HFCL,1.1757895037970867,1.959632901679578,1.0687855704101883,31972.786745635432,307625864.8,72.17245240761478,91.09742441209406,58.84658454647257,69.90281087974216,5.068756626111633,9621.490527158809,True
2023-04-18,HINDALCO,1.2105984073877656,1.1870922241874964,1.10532931311768,47905.64097877493,1696794183.0,62.43739565943238,68.55870895937673,70.84028937117418,68.3998544081884,1.1804123882241107,35419.50693764397,True
2023-04-19,HINDALCO,1.220849801587488,1.2571641847312172,1.1522684794021971,42677.1452985835,1702691973.0,61.54702281580412,75.95993322203672,77.07289927657206,73.3653946188542,1.0462888746182946,39897.04468486355,True
2023-09-29,HINDALCO,1.0951779830193331,1.0943675773624453,1.207740893397174,45446.66865128853,1660762069.35,64.25879396984925,81.28140703517587,90.95477386934674,82.04346501334582,0.9436068191707617,36543.098067165214,True
2024-04-03,HINDALCO,1.0728200970757316,1.1737482391849232,1.241718962053598,47742.84553827239,1986210560.4,58.909090909090914,71.51515151515152,80.84848484848484,73.1536436612846,0.8784989894418551,41602.266015078254,True
2023-07-17,HINDCOPPER,1.375231546140554,1.3985383578392783,1.1485663729868902,41944.16108404385,581524043.8,75.26089625537139,77.1025168815224,78.02332719459791,77.1875393204537,3.5596859424900567,13864.243050058758,True
2023-12-07,HINDUNILVR,1.0625292278635947,1.7032794135839326,1.0586843156578842,50391.68099424006,4105978924.25,44.724220623501196,77.33812949640287,54.91606714628298,58.427783217019176,0.19988735123681411,81481.28507003622,True
2024-03-18,HINDUNILVR,1.3359492280587895,1.6519577730556168,1.022948416187247,41044.306921838666,4566969315.9,81.51105651105651,91.8918918918919,73.58722358722358,80.28829093767828,0.1719638450349638,111269.25165521623,True
2024-03-19,HINDUNILVR,1.0837732307776216,1.5823986810850599,1.148992601105003,52984.45225768943,4501441809.9,65.41769041769042,93.12039312039312,88.14496314496314,84.4299748537835,0.22255383492872138,84957.7870128255,True
2024-03-20,HINDUNILVR,1.0509991197478927,1.527694750794764,1.1897631207334742,48353.76082542279,4451799759.9,53.15203955500618,93.13967861557478,89.49320148331273,81.63475685795481,0.2037871379316347,92067.29081472795,True
2024-02-12,HNDFDS,1.1969507244641253,2.9472931679830148,1.5788815602576427,38931.853867894904,442901034.00000006,60.25798525798526,99.75429975429975,97.97297297297297,89.40031139306916,0.714336811008755,11376.315022214694,True
2024-05-08,HNGSNGBEES,1.147395130305673,1.994018909246508,1.3321214806081934,30016.119032858027,94038580.05000001,56.39810426540285,95.260663507109,94.49052132701422,85.4558325299628,1.127681943124924,3132.936005053082,True
2023-09-12,HONAUT,1.2779933163302397,2.2749495855714796,1.117710351410679,110777.23463687151,174104562.6,64.93341788205453,95.56119213696893,67.27964489537096,74.23285280846602,0.0277540512178125,1571.663737325777,True
2024-01-15,HONAUT,1.1603443615378097,1.1942665758234388,1.2266269364125912,263654.268808115,517149059.79999995,57.92048929663609,60.0611620795107,85.01529051987767,70.9565974070462,0.07240633411357152,1961.4666666989413,True
2023-10-17,ICICIAUTO,1.4736671399660861,2.4664878874771436,1.902127195147831,74676.30057803469,9621120.6,76.46695491043855,97.40580605311922,98.88820259419396,93.51192592273162,4.54216195752988,128.83767039244523,True
2023-12-05,ICICIBANKN,1.0588196126233889,2.652347700182802,1.6060772693172112,81176.74783974864,199096052.75,52.15827338129496,97.90167865707434,96.70263788968825,85.8217263180795,18.219266214295775,2452.6241571420965,True
2023-12-11,ICICIBANKP,1.3082389284717395,3.0494912563518928,2.0267043298294194,269991.5254237288,91584861.28,59.42891136228435,98.75074360499703,99.22665080309339,89.45142342652177,11.612992851362122,339.21383693901254,True
2024-07-24,ICICIGI,1.1533115429241219,1.6311512250716116,1.1072543034204927,52112.8981121199,1884635494.65,67.29559748427673,94.73985134362492,86.04917095483134,84.32743409898825,0.28049980560333626,36164.472960134415,True
2024-08-30,ICICIGI,1.2560689443958546,1.7558227545696892,1.3622945322576625,81061.34599139144,1565473611.0,68.61702127659575,86.99763593380615,88.17966903073287,83.53125503904003,0.398969703655629,19312.208449712274,True
2023-03-09,ICICILIQ,1.4260384937259976,1.4398629205220053,1.473835519772766,1937297.7528089888,318185818.11,82.08027133973997,80.83663086489543,95.02543810062181,87.91541346758947,19.372872790867394,164.24208289543816,True
2023-11-16,ICICILIQ,1.0633981049573147,1.6691094373796749,1.5362599510308164,4740175.0,566188338.0600001,58.20714718352513,90.85402786190187,96.12356147789218,85.51005505327079,47.402247422434606,119.44460659363844,True
2023-10-19,ICICIM150,1.239095009609673,1.8459454484552358,1.7008069290230166,66317.78929188255,11987578.08,63.77708978328174,86.93498452012383,98.01857585139318,86.77910164708058,4.297381295778943,180.75961530079692,True
2023-06-05,ICICIPRULI,1.2089693164775586,1.6054978321303717,1.0951639880228345,24176.661231145536,773875041.25,62.33983286908078,78.94150417827298,61.33704735376044,66.3814249783702,0.5397817621247823,32009.17752253802,True
2023-06-06,ICICIPRULI,1.2072603471779249,1.7095173754106845,1.1634672438318667,30679.78786819873,791320088.5,63.134411600669274,82.82208588957054,71.83491355270496,73.06202232793237,0.6814757644487118,25792.880051828724,True
2023-06-07,ICICIPRULI,1.150913101480454,1.8062755001710205,1.1462573503539013,31661.13114879902,808685478.0,57.554786620530564,86.96655132641293,70.93425605536332,72.32897739384944,0.6986863973599122,25541.901020509664,True
2024-01-05,ICICIPRULI,1.1706827639042745,1.2201630622328767,1.6086797280793916,127928.35004557885,601336648.0,69.66019417475728,73.05825242718447,97.75485436893204,83.72005511988769,2.4153309343022453,4700.573780446268,True
2024-06-13,ICICIPRULI,1.2451907190204303,1.2444236286896107,1.0895676597918118,36524.98663816141,658226503.35,68.82821387940842,63.936291240045506,60.580204778157,63.16127643819962,0.6390819682699085,18021.26609574945,True
2024-06-14,ICICIPRULI,1.0703468972347026,1.3347647828352562,1.2430591053501943,30052.255896758666,677603967.3000001,59.88603988603989,69.28774928774929,79.88603988603988,72.26629381198565,0.5249304801932083,22547.52420676293,True
