DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-08-18,GUJCOTEX,INE004C01028,BSE,3.41,0.0,0.0,17591604.0,5164549,3.406222692436455,3.028191520729304,3903.6651549508692,2350.5729338070773,13296.752834467121,True,63.638,91.73590909090909,88.15439393939394,5834466.612000001,2498010.7595454548,4037364.8306060606,16304.191441097533,7117.985027010396,7949.248989648732
2026-05-05,GUJCOT-RE,INE004C20010,BSE,0.24,100.0,470779.44,472304.0,1961581,0.24077720981188133,0.3368742475551697,5081.816062176166,2620.883065770728,1223.5854922279793,True,100.0,100.0,100.0,299454.262,167647.86933333334,167647.86933333334,1049.6774553089958,882.9080107116004,882.9080107116004
2026-08-13,MACH,INE004Z01011,BSE,94.0,100.0,141000.0,141000.0,1500,94.0,83.41371428571429,1500.0,1592.0210864917415,141000.0,True,100.0,85.35363636363637,90.60102040816327,347652.0,322645.9090909091,354618.0612244898,127793.25,132796.39204545456,133368.97833034312
2026-08-18,AVANTEL,INE005B01027,NSE,162.27,35.49,75983252.04,213103903.29,1319374,161.5189501157367,164.85634356331823,92.19299839284467,99.71071105595605,14890.91630843407,False,48.275999999999996,42.135454545454536,38.527878787878784,41137828.861999996,57672252.927272744,154800489.71848485,14240.114400111628,16437.943238783446,19439.699995885814
2026-08-18,RTSPOWR,INE005C01017,NSE,96.72,81.4,135408.0,170720.41,1720,99.2560523255814,99.99430835092309,25.671641791044777,57.86772355414309,2548.0658208955224,False,85.826,78.33000000000001,72.37363636363635,288608.23199999996,243033.77318181822,344185.8774242425,5347.602027520867,5786.442992638959,6589.047119081876
2026-08-18,EKANSH,INE005E01013,BSE,228.95,0.0,0.0,1040029.0,4542,228.98040510788198,236.3428380402532,68.81818181818183,215.08492265392815,15758.015151515152,True,87.022,77.67136363636364,76.19045454545454,2285927.33,2379873.9568181816,1810658.2681818183,76432.16271984551,50833.78103969773,36424.97358336999
2026-03-27,DDIL,INE005G01026,BSE,1.99,84.65,3161389.62,3734841.0,1876686,1.9901256789894526,2.9641634217412336,1004.6498929336188,1388.9768699599183,1999.379550321199,True,79.03,73.07545454545455,78.53757575757575,5143205.196,6828004.713181818,12192147.613181818,3453.4473759128923,4117.15443157982,5774.7838215713755
2026-08-18,DEEPAI,INE005G01026,BSE,1.93,0.0,0.0,573830.0,296689,1.9341128252142816,2.0156209150326796,604.254582484725,850.400080064959,1168.6965376782077,True,100.0,100.0,80.11924242424243,675645.776,814444.3254545454,830831.0084848484,1457.9732143165365,1714.0841875243966,1772.9110956332333
2025-09-18,DEEP-RE,INE005G20018,BSE,0.12,100.0,207428.88,202590.0,1728574,0.11720065209820349,0.12429706701111733,2880.9566666666665,4538.870556785,337.65,True,100.0,100.0,100.0,726068.848,643733.8771428572,643733.8771428572,572.560156608233,564.1682977514926,564.1682977514926
2026-08-18,AMDIND,INE005I01014,NSE,53.35,64.98,1313743.75,2042610.64,37894,53.90327334142608,52.8184089192249,62.428336079077425,69.06882142867602,3365.091663920922,False,58.15599999999999,60.12272727272727,58.96939393939394,3316186.236,1192783.9690909088,633068.0087878789,4839.2008332439245,3648.105253788733,3130.7804449319083
2026-08-18,KZLFIN,INE006C01015,BSE,21.7,0.0,0.0,1520.0,77,19.74025974025974,16.908507223113965,15.399999999999999,56.111876377650205,304.0,True,98.912,90.27954545454544,93.4580303030303,2264.734,2451.6763636363635,7416.527424242424,465.46999999999997,948.7680670339763,1277.0764539332722
2026-08-18,NBFOOT,INE006F01018,BSE,5.44,0.0,0.0,93959.0,17100,5.494678362573099,6.3956376109765944,1425.0000000000002,964.9065310218504,7829.916666666667,True,100.0,100.0,92.42424242424242,115252.6,136978.72727272726,85715.75757575757,5570.191806451612,6171.1925008803,6445.12001086775
